index	original	background	difference
1263	9074	286	8788
1264	9117	284	8833
1265	9125	286	8839
1266	9073	279	8794
1267	9153	280	8873
1268	9201	286	8915
1269	9284	280	9004
1270	9254	281	8973
1271	9351	277	9074
1272	9370	272	9098
1273	9334	281	9053
1274	9304	283	9021
1275	9305	273	9032
1276	9329	272	9057
1277	9380	280	9100
1278	9350	283	9067
1279	9416	280	9136
1280	9456	276	9180
1281	9416	275	9141
1282	9407	275	9132
1283	9433	281	9152
1284	9484	286	9198
1285	9513	277	9236
1286	9418	269	9149
1287	9414	279	9135
1288	9457	273	9184
1289	9513	276	9237
1290	9521	279	9242
1291	9536	284	9252
1292	9561	273	9288
1293	9581	273	9308
1294	9617	283	9334
1295	9503	277	9226
1296	9530	272	9258
1297	9582	273	9309
1298	9592	268	9324
1299	9592	281	9311
1300	9532	287	9245
1301	9483	279	9204
1302	9528	277	9251
1303	9440	281	9159
1304	9522	278	9244
1305	9539	267	9272
1306	9525	270	9255
1307	9549	281	9268
1308	9590	279	9311
1309	9595	276	9319
1310	9578	280	9298
1311	9558	273	9285
1312	9633	281	9352
1313	9585	290	9295
1314	9547	276	9271
1315	9590	273	9317
1316	9688	277	9411
1317	9699	277	9422
1318	9626	274	9352
1319	9462	279	9183
1320	9449	274	9175
1321	9565	282	9283
1322	9561	278	9283
1323	9561	281	9280
1324	9530	280	9250
1325	9541	271	9270
1326	9510	273	9237
1327	9538	280	9258
1328	9503	273	9230
1329	9538	276	9262
1330	9488	278	9210
1331	9451	280	9171
1332	9443	280	9163
1333	9453	281	9172
1334	9485	278	9207
1335	9493	280	9213
1336	9480	272	9208
1337	9466	274	9192
1338	9388	271	9117
1339	9377	272	9105
1340	9342	283	9059
1341	9330	279	9051
1342	9363	268	9095
1343	9364	275	9089
1344	9380	275	9105
1345	9353	274	9079
1346	9348	272	9076
1347	9334	273	9061
1348	9381	270	9111
1349	9301	279	9022
1350	9243	275	8968
1351	9294	271	9023
1352	9327	271	9056
1353	9244	278	8966
1354	9214	273	8941
1355	9203	271	8932
1356	9092	273	8819
1357	9100	271	8829
1358	9179	276	8903
1359	9142	276	8866
1360	9056	275	8781
1361	9016	280	8736
1362	9104	273	8831
1363	9022	271	8751
1364	9023	284	8739
1365	9064	279	8785
1366	8979	269	8710
1367	8936	273	8663
1368	8801	278	8523
1369	8794	279	8515
1370	8891	270	8621
1371	8874	276	8598
1372	8869	280	8589
1373	8818	282	8536
1374	8848	285	8563
1375	8766	287	8479
1376	8743	287	8456
1377	8785	281	8504
1378	8741	276	8465
1379	8662	280	8382
1380	8646	286	8360
1381	8648	279	8369
1382	8624	281	8343
1383	8693	282	8411
1384	8636	272	8364
1385	8597	274	8323
1386	8594	273	8321
1387	8609	266	8343
1388	8559	278	8281
1389	8531	280	8251
1390	8536	268	8268
1391	8579	281	8298
1392	8488	276	8212
1393	8538	277	8261
1394	8520	284	8236
1395	8398	278	8120
