index	original	background	difference
1417	9139	296	8843
1418	9139	304	8835
1419	9305	305	9000
1420	9448	302	9146
1421	9440	301	9139
1422	9498	303	9195
1423	9532	310	9222
1424	9530	309	9221
1425	9548	301	9247
1426	9599	307	9292
1427	9664	316	9348
1428	9659	311	9348
1429	9679	304	9375
1430	9764	302	9462
1431	9799	304	9495
1432	9749	302	9447
1433	9735	298	9437
1434	9739	297	9442
1435	9807	302	9505
1436	9809	294	9515
1437	9872	291	9581
1438	9884	294	9590
1439	9923	291	9632
1440	9858	297	9561
1441	9843	298	9545
1442	9960	290	9670
1443	9912	295	9617
1444	9954	297	9657
1445	9935	300	9635
1446	9806	296	9510
1447	9779	297	9482
1448	9806	300	9506
1449	9755	301	9454
1450	9750	297	9453
1451	9791	300	9491
1452	9756	296	9460
1453	9672	302	9370
1454	9650	309	9341
1455	9646	297	9349
1456	9609	298	9311
1457	9630	293	9337
1458	9566	291	9275
1459	9484	302	9182
1460	9480	311	9169
1461	9441	300	9141
1462	9368	306	9062
1463	9340	301	9039
1464	9310	293	9017
1465	9191	299	8892
1466	9074	294	8780
1467	9084	296	8788
1468	9071	298	8773
1469	8961	289	8672
1470	9001	296	8705
1471	8884	295	8589
1472	8898	306	8592
1473	8852	309	8543
1474	8754	294	8460
1475	8663	296	8367
1476	8501	296	8205
1477	8470	299	8171
1478	8432	307	8125
1479	8369	307	8062
1480	8187	304	7883
