index	original	background	difference
1377	8180	311	7869
1378	8196	300	7896
1379	8148	300	7848
1380	8198	305	7893
1381	8083	301	7782
1382	8097	292	7805
1383	8108	300	7808
1384	8120	304	7816
1385	8146	300	7846
1386	8178	303	7875
1387	8104	298	7806
1388	8081	295	7786
1389	8162	295	7867
1390	8192	300	7892
1391	8265	301	7964
1392	8288	305	7983
1393	8270	310	7960
1394	8242	312	7930
1395	8377	308	8069
1396	8428	297	8131
1397	8504	294	8210
1398	8579	295	8284
1399	8518	306	8212
1400	8589	302	8287
1401	8599	303	8296
1402	8661	304	8357
1403	8756	299	8457
1404	8788	299	8489
1405	8847	309	8538
1406	8949	316	8633
1407	9054	304	8750
1408	9012	309	8703
1409	9101	301	8800
1410	9151	298	8853
1411	9152	298	8854
1412	9279	299	8980
1413	9340	301	9039
1414	9357	295	9062
1415	9469	292	9177
1416	9560	303	9257
1417	9640	296	9344
1418	9733	304	9429
1419	9762	305	9457
1420	9855	302	9553
1421	9889	301	9588
1422	9895	303	9592
1423	9953	310	9643
1424	10071	309	9762
1425	10049	301	9748
1426	10071	307	9764
1427	10121	316	9805
1428	10172	311	9861
1429	10182	304	9878
1430	10194	302	9892
1431	10227	304	9923
1432	10242	302	9940
1433	10262	298	9964
1434	10419	297	10122
1435	10390	302	10088
1436	10284	294	9990
1437	10330	291	10039
1438	10372	294	10078
1439	10216	291	9925
1440	10236	297	9939
1441	10299	298	10001
1442	10326	290	10036
1443	10397	295	10102
1444	10353	297	10056
1445	10371	300	10071
1446	10282	296	9986
1447	10235	297	9938
1448	10164	300	9864
1449	10136	301	9835
1450	10210	297	9913
1451	10258	300	9958
1452	10144	296	9848
1453	9976	302	9674
1454	10042	309	9733
1455	10090	297	9793
1456	10009	298	9711
1457	9937	293	9644
1458	9923	291	9632
1459	9845	302	9543
1460	9789	311	9478
1461	9839	300	9539
1462	9744	306	9438
1463	9592	301	9291
1464	9505	293	9212
1465	9454	299	9155
1466	9424	294	9130
1467	9353	296	9057
1468	9271	298	8973
1469	9225	289	8936
1470	9180	296	8884
1471	9204	295	8909
1472	9166	306	8860
1473	9058	309	8749
1474	8952	294	8658
1475	8922	296	8626
1476	8847	296	8551
1477	8768	299	8469
